ticker,signal,signal_date,tier,region,price_at_signal,future_price,stock_return,spy_return,alpha,net_alpha,round_trip_cost,beta,stock_return_eur,spy_return_eur,alpha_eur,beta_adj_alpha_eur,regional_benchmark,regional_benchmark_return,regional_alpha,suggested_horizon_days,horizon
LLY,B,2026-08-18,mega,us,1225.72998046875,1176.0999755859375,-4.049016151488171,0.475596236999162,-4.524612388487333,-4.704612388487333,0.18,0.18793000125182402,-4.642496290098408,-0.14586972812138388,-4.496626561977024,-4.615082991909953,SPY,0.475596236999162,-4.524612388487333,90.0,7
MA,B,2026-08-18,large,us,574.3099975585938,591.72998046875,3.0332021006440835,0.475596236999162,2.5576058636449215,2.3176058636449213,0.24,-0.042396443255356374,2.395916722094049,-0.14586972812138388,2.541786450215433,2.3897323644430766,SPY,0.475596236999162,2.5576058636449215,7.0,7
AVGO,B,2026-08-18,mega,us,380.0,371.5400085449219,-2.226313540810033,0.475596236999162,-2.701909777809195,-2.881909777809195,0.18,2.150177570375435,-2.8310675377450467,-0.14586972812138388,-2.685197809623663,-2.517421720141684,SPY,0.475596236999162,-2.701909777809195,90.0,7
ETOR,H,2026-08-18,small,us,27.770000457763672,32.25,16.132515190448448,0.475596236999162,15.656918953449285,15.056918953449285,0.6,1.5339882544415664,15.414207379022592,-0.14586972812138388,15.560077107143975,15.63796982863938,SPY,0.475596236999162,15.656918953449285,90.0,7
0700.HK,B,2026-08-18,mega,hk,442.3999938964844,447.79998779296875,1.2206134654124567,0.475596236999162,0.7450172284132948,0.5650172284132948,0.18,0.44351851153435734,0.6637391798112402,-0.14586972812138388,0.8096089079326241,0.7284351045055577,2800.HK,0.5392962324132311,0.6813172329992256,90.0,7
EXEL,S,2026-08-18,mid,us,53.119998931884766,55.2599983215332,4.028613389831835,0.475596236999162,3.5530171528326733,3.1930171528326734,0.36,0.26140477847792093,3.3851711507037585,-0.14586972812138388,3.5310408788251424,3.4233021946699633,SPY,0.475596236999162,3.5530171528326733,90.0,7
NEM,B,2026-08-18,large,us,115.73907470703125,132.0151824951172,14.062759555738136,0.475596236999162,13.587163318738973,13.347163318738973,0.24,1.8813838981872344,13.357253685592173,-0.14586972812138388,13.503123413713556,13.631690643312695,SPY,0.475596236999162,13.587163318738973,30.0,7
ITX.MC,H,2026-08-18,large,eu,57.060001373291016,57.70000076293945,1.1216252615584623,0.475596236999162,0.6460290245593003,0.40602902455930034,0.24,0.3841607441884588,1.1216252615584565,-0.14586972812138388,1.2674949896798404,1.1776626848681355,EXS1.DE,0.8354620920186085,0.28616316953985377,90.0,7
WDC,H,2026-08-18,large,us,496.00079345703125,461.85174560546875,-6.88487766593076,0.475596236999162,-7.360473902929922,-7.600473902929922,0.24,4.30455285028942,-7.46081731233168,-0.14586972812138388,-7.314947584210296,-6.832913358375834,SPY,0.475596236999162,-7.360473902929922,90.0,7
DTE.DE,B,2026-08-18,large,eu,28.860000610351562,28.190000534057617,-2.3215525368132814,0.475596236999162,-2.7971487738124434,-3.0371487738124436,0.24,-0.1316222246399609,-2.321552536813276,-0.14586972812138388,-2.1756828086918922,-2.340752234936239,EXS1.DE,0.8354620920186085,-3.15701462883189,90.0,7
7741.T,B,2026-08-18,mega,us,26290.0,24465.0,-6.941802966907569,0.475596236999162,-7.417399203906731,-7.597399203906731,0.18,0.7259651116363856,-7.478284632210586,-0.14586972812138388,-7.332414904089202,-7.372388298750576,SPY,0.475596236999162,-7.417399203906731,45.0,7
GTT.PA,H,2026-08-18,small,eu,205.1999969482422,208.0,1.364523924658761,0.475596236999162,0.8889276876595991,0.2889276876595991,0.6,-0.35016177162365086,1.364523924658756,-0.14586972812138388,1.5103936527801398,1.313445922233512,EXS1.DE,0.8354620920186085,0.5290618326401525,90.0,7
URW.PA,B,2026-08-18,mid,eu,101.5999984741211,99.22000122070312,-2.342517016891675,0.475596236999162,-2.818113253890837,-3.178113253890837,0.36,0.006956987199105687,-2.3425170168916765,-0.14586972812138388,-2.1966472887702926,-2.341502203060399,EXS1.DE,0.8354620920186085,-3.1779791089102836,7.0,7
JAZZ,B,2026-08-18,mid,us,253.07000732421875,251.10000610351562,-0.7784412074478951,0.475596236999162,-1.2540374444470572,-1.614037444447057,0.36,0.30087464466407193,-1.3921506464078748,-0.14586972812138388,-1.246280918286491,-1.3482621437921085,SPY,0.475596236999162,-1.2540374444470572,7.0,7
INCY,H,2026-08-18,mid,us,123.47000122070312,127.73999786376953,3.458327205677896,0.475596236999162,2.982730968678734,2.6227309686787343,0.36,-0.41832457204709944,2.8184123251035587,-0.14586972812138388,2.9642820532249425,2.757391433512554,SPY,0.475596236999162,2.982730968678734,90.0,7
3998.HK,B,2026-08-18,mid,hk,4.3621506690979,4.420000076293945,1.3261671038980474,0.475596236999162,0.8505708668988854,0.4905708668988854,0.36,0.14058326906697613,0.7687121054853474,-0.14586972812138388,0.9145818336067313,0.7892189487225626,2800.HK,0.5392962324132311,0.7868708714848163,90.0,7
MEDP,S,2026-08-18,mid,us,590.2999877929688,611.5700073242188,3.6032559666441775,0.475596236999162,3.1276597296450155,2.7676597296450156,0.36,-0.7713540860076764,2.962444666484587,-0.14586972812138388,3.108314394605971,2.849927455673329,SPY,0.475596236999162,3.1276597296450155,90.0,7
SNDK,H,2026-08-18,large,us,1625.780029296875,1484.949951171875,-8.66230828200706,0.475596236999162,-9.137904519006224,-9.377904519006224,0.24,6.355100160232167,-9.227254088364989,-0.14586972812138388,-9.081384360243604,-8.30023735580776,SPY,0.475596236999162,-9.137904519006224,90.0,7
IGG.L,H,2026-08-18,small,eu,1385.0,1394.0,0.6498194945848376,0.475596236999162,0.17422325758567558,-0.4257767424143244,0.6,-0.22674783600445417,0.36801114775451005,-0.14586972812138388,0.5138808758758939,0.33493550256442817,ISF.L,0.8192012941452532,-0.16938179956041566,,7
LRCX,H,2026-08-18,large,us,327.9200134277344,318.5799865722656,-2.848263745124256,0.475596236999162,-3.323859982123418,-3.563859982123418,0.24,4.543457350399343,-3.449170828993242,-0.14586972812138388,-3.3033011008718582,-2.786417940559387,SPY,0.475596236999162,-3.323859982123418,90.0,7
PLUS.L,H,2026-08-18,small,eu,3802.7890625,3764.0,-1.0200161476876553,0.475596236999162,-1.4956123846868172,-2.095612384686817,0.6,0.4032158789914149,-1.2971491396669754,-0.14586972812138388,-1.1512794115455915,-1.238332149024273,ISF.L,0.8192012941452532,-1.8392174418329086,90.0,7
HALO,B,2026-08-18,mid,us,104.88999938964844,106.91999816894531,1.9353597016964184,0.475596236999162,1.4597634646972564,1.0997634646972565,0.36,0.23420971001074084,1.3048647450156325,-0.14586972812138388,1.4507344731370164,1.3390288517382876,SPY,0.475596236999162,1.4597634646972564,7.0,7
HNGE,H,2026-08-18,small,us,88.23999786376953,92.8499984741211,5.224388850812046,0.475596236999162,4.748792613812884,4.148792613812884,0.6,1.2165835541785173,4.573550450041175,-0.14586972812138388,4.719420178162559,4.751013162326142,SPY,0.475596236999162,4.748792613812884,90.0,7
LQDA,H,2026-08-18,small,us,74.33000183105469,69.94000244140625,-5.906093477067989,0.475596236999162,-6.381689714067151,-6.9816897140671506,0.6,0.7758152550437875,-6.4880871413932395,-0.14586972812138388,-6.342217413271856,-6.37491918106758,SPY,0.475596236999162,-6.381689714067151,90.0,7
AMAT,B,2026-08-18,large,us,513.7806396484375,482.3599853515625,-6.1155777139393726,0.475596236999162,-6.5911739509385345,-6.831173950938535,0.24,4.0626482980247545,-6.696275667382368,-0.14586972812138388,-6.550405939260984,-6.103658264696694,SPY,0.475596236999162,-6.5911739509385345,90.0,7
EDV.L,H,2026-08-18,mid,eu,4097.16650390625,4738.0361328125,15.64177653740074,0.475596236999162,15.166180300401578,14.806180300401579,0.36,1.4358423310643507,15.317992371326984,-0.14586972812138388,15.463862099448367,15.527438301784514,ISF.L,0.8192012941452532,14.822575243255486,90.0,7
1308.HK,H,2026-08-18,large,hk,42.21071243286133,45.79445266723633,8.49012022735971,0.475596236999162,8.014523990360548,7.774523990360548,0.24,-0.3027853485685696,7.893252098151549,-0.14586972812138388,8.039121826272932,7.8490848816767125,2800.HK,0.5392962324132311,7.95082399494648,,7
EMAAR.AE,B,2026-08-18,mid,us,11.039999961853027,10.800000190734863,-2.1739109777848307,0.475596236999162,-2.6495072147839926,-3.0095072147839925,0.36,0.8321705717615028,-2.2260263879628317,0.4220693408193421,-2.648095728782174,-2.577260072635464,SPY,0.475596236999162,-2.6495072147839926,90.0,7
NVDA,H,2026-08-19,mega,us,217.31683349609375,217.3068389892578,-0.004599048621844175,0.0377055142985326,-0.04230456292037677,-0.22230456292037676,0.18,1.846058557409204,-0.6645965600535431,-0.6225712190372157,-0.04202534101632738,0.484706366446789,SPY,0.0377055142985326,-0.04230456292037677,,7
MSFT,B,2026-08-19,mega,us,483.3999938964844,513.530029296875,6.232940790405284,0.0377055142985326,6.195235276106751,6.015235276106751,0.18,0.9736597044179255,5.531773777856075,-0.6225712190372157,6.154344996893291,6.137946286962958,SPY,0.0377055142985326,6.195235276106751,45.0,7
AAPL,H,2026-08-19,mega,us,316.8299865722656,319.70001220703125,0.9058566917279474,0.0377055142985326,0.8681511774294147,0.6881511774294147,0.18,0.4973286690450762,0.23984991869838712,-0.6225712190372157,0.8624211377356028,0.5494724344479363,SPY,0.0377055142985326,0.8681511774294147,90.0,7
TSM,B,2026-08-19,mega,us,412.0899963378906,417.5199890136719,1.3176715581634653,0.0377055142985326,1.2799660438649327,1.0999660438649328,0.18,2.371531880467546,0.6489466922573239,-0.6225712190372157,1.2715179112945396,2.1253941860656242,SPY,0.0377055142985326,1.2799660438649327,45.0,7
META,B,2026-08-19,mega,us,546.030029296875,578.02001953125,5.858650352173604,0.0377055142985326,5.820944837875071,5.640944837875072,0.18,1.52274648707924,5.159953760818126,-0.6225712190372157,5.782524979855341,6.107971897563686,SPY,0.0377055142985326,5.820944837875071,90.0,7
AMZN,B,2026-08-19,mega,us,265.8399963378906,266.42999267578125,0.22193663332011254,0.0377055142985326,0.18423111902157996,0.0042311190215799654,0.18,1.4075261625981093,-0.4395560767398332,-0.6225712190372157,0.18301514229738247,0.4367292021356459,SPY,0.0377055142985326,0.18423111902157996,90.0,7
V,B,2026-08-19,mega,us,365.5400085449219,381.6000061035156,4.393499256763329,0.0377055142985326,4.355793742464797,4.175793742464797,0.18,0.08315166206651332,3.70447307092292,-0.6225712190372157,4.327044289960136,3.75624090254064,SPY,0.0377055142985326,4.355793742464797,45.0,7
NKE,S,2026-08-19,mid,us,40.619110107421875,39.184329986572266,-3.532278568031573,0.0377055142985326,-3.5699840823301057,-3.9299840823301055,0.36,0.5978229615978914,-4.168992411596683,-0.6225712190372157,-3.5464211925594675,-3.7968050416262455,SPY,0.0377055142985326,-3.5699840823301057,90.0,7
LLY,H,2026-08-19,mega,us,1280.3399658203125,1174.6099853515625,-8.257961423629302,0.0377055142985326,-8.295666937927836,-8.475666937927835,0.18,0.19139565712855056,-8.863484443468161,-0.6225712190372157,-8.240913224430946,-8.74432701589121,SPY,0.0377055142985326,-8.295666937927836,90.0,7
MA,B,2026-08-19,mega,us,573.719970703125,595.2999877929688,3.76141988981075,0.0377055142985326,3.7237143755122175,3.5437143755122174,0.18,-0.04345986751090886,3.0765656039302147,-0.6225712190372157,3.6991368229674304,3.049508741234752,SPY,0.0377055142985326,3.7237143755122175,7.0,7
AVGO,B,2026-08-19,mega,us,362.4800109863281,368.7900085449219,1.740784972231682,0.0377055142985326,1.7030794579331494,1.5230794579331495,0.18,2.1460915352007093,1.069267439886068,-0.6225712190372157,1.6918386589232837,2.4053622631214235,SPY,0.0377055142985326,1.7030794579331494,90.0,7
ETOR,H,2026-08-19,small,us,28.5,31.030000686645508,8.877195391738624,0.0377055142985326,8.83948987744009,8.239489877440091,0.6,1.5360961041507393,8.158575561961158,-0.6225712190372157,8.781146780998373,9.1149047860806,SPY,0.0377055142985326,8.83948987744009,90.0,7
0700.HK,B,2026-08-19,mega,hk,447.20001220703125,455.20001220703125,1.788908716821859,0.0377055142985326,1.7512032025233264,1.5712032025233265,0.18,0.4477876074131456,1.1758154724170078,-0.6225712190372157,1.7983866914542235,1.4545951490339681,2800.HK,0.4615416893592248,1.3273670274626341,90.0,7
EXEL,S,2026-08-19,mid,us,54.38999938964844,54.45000076293945,0.11031692216278118,0.0377055142985326,0.07261140786424858,-0.2873885921357514,0.36,0.26683656093678326,-0.5504390666990711,-0.6225712190372157,0.07213215233814463,-0.3843143036729596,SPY,0.0377055142985326,0.07261140786424858,90.0,7
NEM,B,2026-08-19,large,us,124.8201675415039,127.71414184570312,2.31851499737568,0.0377055142985326,2.2808094830771473,2.0408094830771475,0.24,1.8876456857446353,1.6431842858713352,-0.6225712190372157,2.265755504908551,2.8183781615557137,SPY,0.0377055142985326,2.2808094830771473,30.0,7
WDC,H,2026-08-19,large,us,461.94171142578125,459.3025817871094,-0.5713122615678528,0.0377055142985326,-0.6090177758663854,-0.8490177758663854,0.24,4.287073694817211,-1.2275693078713568,-0.6225712190372157,-0.6049980888341411,1.4414393884133747,SPY,0.0377055142985326,-0.6090177758663854,90.0,7
DTE.DE,B,2026-08-19,large,eu,29.18000030517578,28.520000457763672,-2.26182261997798,0.0377055142985326,-2.2995281342765126,-2.5395281342765124,0.24,-0.13058004200138731,-2.2618226199779823,-0.6225712190372157,-1.6392514009407666,-2.3431179959087167,EXS1.DE,1.7898608719117268,-4.0516834918897064,45.0,7
7741.T,B,2026-08-19,mega,us,25415.0,24405.0,-3.974031084005509,0.0377055142985326,-4.011736598304042,-4.1917365983040416,0.18,0.7193650079056527,-4.469032029900333,-0.6225712190372157,-3.8464608108631175,-4.0211760799957945,SPY,0.0377055142985326,-4.011736598304042,90.0,7
GTT.PA,H,2026-08-19,small,eu,204.60000610351562,211.8000030517578,3.519059987026301,0.0377055142985326,3.4813544727277685,2.8813544727277685,0.6,-0.3508394074070536,3.5190599870263073,-0.6225712190372157,4.141631206063523,3.3006374694706038,EXS1.DE,1.7898608719117268,1.7291991151145742,90.0,7
URW.PA,B,2026-08-19,mid,eu,102.6500015258789,98.95999908447266,-3.594741730691519,0.0377055142985326,-3.6324472449900513,-3.992447244990051,0.36,0.009239980723675337,-3.5947417306915197,-0.6225712190372157,-2.972170511654304,-3.5889891846285007,EXS1.DE,1.7898608719117268,-5.384602602603246,7.0,7
JAZZ,B,2026-08-19,mid,us,252.16000366210938,244.5399932861328,-3.0218949338957266,0.0377055142985326,-3.059600448194259,-3.419600448194259,0.36,0.29945971336356264,-3.6619774516718495,-0.6225712190372157,-3.039406232634634,-3.475542452870561,SPY,0.0377055142985326,-3.059600448194259,7.0,7
INCY,H,2026-08-19,mid,us,128.47000122070312,124.37000274658203,-3.191405336003354,0.0377055142985326,-3.2291108503018866,-3.5891108503018865,0.36,-0.40963916837955394,-3.8303690378890587,-0.6225712190372157,-3.207797818851843,-4.085398594312509,SPY,0.0377055142985326,-3.2291108503018866,90.0,7
3998.HK,B,2026-08-19,mid,hk,4.437849521636963,4.414999961853027,-0.514879102424076,0.0377055142985326,-0.5525846167226086,-0.9125846167226086,0.36,0.1439526043180526,-1.1140962107515695,-0.6225712190372157,-0.4915249917143538,-1.0244754623976975,2800.HK,0.4615416893592248,-0.9764207917833008,90.0,7
MEDP,S,2026-08-19,mid,us,608.27001953125,600.6500244140625,-1.2527323182983245,0.0377055142985326,-1.290437832596857,-1.650437832596857,0.36,-0.7653701728107383,-1.9044918023399249,-0.6225712190372157,-1.2819205833027092,-2.3809892438414306,SPY,0.0377055142985326,-1.290437832596857,90.0,7
SNDK,H,2026-08-19,large,us,1568.8699951171875,1484.97998046875,-5.347161645613045,0.0377055142985326,-5.384867159911577,-5.624867159911577,0.24,6.344711354811241,-5.971896755122907,-0.6225712190372157,-5.349325536085692,-2.021862072518809,SPY,0.0377055142985326,-5.384867159911577,90.0,7
IGG.L,B,2026-08-19,small,eu,1318.0,1400.0,6.22154779969651,0.0377055142985326,6.1838422853979775,5.583842285397978,0.6,-0.23647791179321412,5.983595959529708,-0.6225712190372157,6.606167178566924,5.836371617709232,ISF.L,0.8746863229494266,5.346861476747083,90.0,7
LRCX,H,2026-08-19,large,us,307.1700134277344,301.8999938964844,-1.7156686202671405,0.0377055142985326,-1.753374134565673,-1.993374134565673,0.24,4.527331598971538,-2.3643725957119055,-0.6225712190372157,-1.7418013766746898,0.45421375684551224,SPY,0.0377055142985326,-1.753374134565673,90.0,7
PLUS.L,H,2026-08-19,small,eu,3768.7998046875,3774.0,0.13798014174252982,0.0377055142985326,0.10027462744399722,-0.49972537255600274,0.6,0.40205237316464,-0.08634361496120402,-0.6225712190372157,0.5362276040760117,0.16396262111671145,ISF.L,0.8746863229494266,-0.7367061812068968,90.0,7
HALO,B,2026-08-19,mid,us,107.62000274658203,105.3499984741211,-2.1092772853818125,0.0377055142985326,-2.146982799680345,-2.506982799680345,0.36,0.23814435312528417,-2.7553833339521328,-0.6225712190372157,-2.132812114914917,-2.6071215137200956,SPY,0.0377055142985326,-2.146982799680345,7.0,7
HNGE,H,2026-08-19,small,us,88.45999908447266,87.3499984741211,-1.2548051343428064,0.0377055142985326,-1.292510648641339,-1.892510648641339,0.6,1.215072901679083,-1.9065509372208966,-0.6225712190372157,-1.283979718183681,-1.150081519603463,SPY,0.0377055142985326,-1.292510648641339,90.0,7
LQDA,H,2026-08-19,small,us,75.33000183105469,67.69000244140625,-10.142040626499572,0.0377055142985326,-10.179746140798105,-10.779746140798105,0.6,0.777949149003942,-10.735128198573795,-0.6225712190372157,-10.11255697953658,-10.250799448529447,SPY,0.0377055142985326,-10.179746140798105,90.0,7
AMAT,B,2026-08-19,large,us,495.6400146484375,461.6700134277344,-6.853764873039638,0.0377055142985326,-6.89147038733817,-7.131470387338171,0.24,4.053083706714999,-7.468555981411895,-0.6225712190372157,-6.8459847623746795,-4.945222717262461,SPY,0.0377055142985326,-6.89147038733817,90.0,7
EDV.L,H,2026-08-19,small,eu,4404.10400390625,4741.03515625,7.650390455014383,0.0377055142985326,7.612684940715851,7.012684940715851,0.6,1.4418268993438337,7.40923779781768,-0.6225712190372157,8.031809016854897,8.306877728182819,ISF.L,0.8746863229494266,6.7757041320649565,90.0,7
1308.HK,S,2026-08-19,large,hk,42.7918586730957,46.181884765625,7.922128642336094,0.0377055142985326,7.884423128037562,7.644423128037562,0.24,-0.30080394631635354,7.272093890745568,-0.6225712190372157,7.894665109782784,7.084822011196191,2800.HK,0.4615416893592248,7.46058695297687,90.0,7
EMAAR.AE,B,2026-08-19,mid,us,11.020000457763672,10.819999694824219,-1.814888880504094,0.0377055142985326,-1.8525943948026264,-2.2125943948026263,0.36,0.8319485252638363,-2.137777170129118,-0.2912751556139459,-1.8465020145151723,-1.8954512339701015,SPY,0.0377055142985326,-1.8525943948026264,90.0,7
NVDA,H,2026-08-20,mega,us,216.60763549804688,220.53323364257812,1.8123082944445175,0.5835316482422018,1.2287766462023155,1.0487766462023156,0.18,1.8318862462478782,2.5575265267784086,1.3197558132029386,1.23777071357547,0.13988400416626146,SPY,0.5835316482422018,1.2287766462023155,,7
MSFT,B,2026-08-20,mega,us,481.1499938964844,507.2900085449219,5.4328203221512075,0.5835316482422018,4.8492886739090055,4.669288673909006,0.18,0.9706126194753393,6.204539000439291,1.3197558132029386,4.884783187236352,4.92356735351858,SPY,0.5835316482422018,4.8492886739090055,45.0,7
AAPL,H,2026-08-20,mega,us,311.29998779296875,316.8500061035156,1.7828520810087332,0.5835316482422018,1.1993204327665312,1.0193204327665313,0.18,0.5136640018849286,2.5278547077083102,1.3197558132029386,1.2080988945053717,1.8499436551875905,SPY,0.5835316482422018,1.1993204327665312,90.0,7
TSM,B,2026-08-20,mega,us,416.0,415.32000732421875,-0.16345977783203125,0.5835316482422018,-0.7469914260742331,-0.9269914260742331,0.18,2.338069096782805,0.5672967610682367,1.3197558132029386,-0.7524590521347019,-2.518383521081014,SPY,0.5835316482422018,-0.7469914260742331,45.0,7
META,B,2026-08-20,mega,us,545.8300170898438,572.3400268554688,4.856825190187634,0.5835316482422018,4.273293541945432,4.093293541945433,0.18,1.5058259372665825,5.624327854898747,1.3197558132029386,4.304572041695809,3.6370053205194117,SPY,0.5835316482422018,4.273293541945432,90.0,7
AMZN,B,2026-08-20,mega,us,260.1099853515625,259.7699890136719,-0.13071252817575948,0.5835316482422018,-0.7142441764179613,-0.8942441764179614,0.18,1.4187260178793373,0.6002837051967358,1.3197558132029386,-0.7194721080062028,-1.2720882042417758,SPY,0.5835316482422018,-0.7142441764179613,90.0,7
MU,B,2026-08-20,mega,us,974.3300170898438,958.72998046875,-1.6011039737529975,0.5835316482422018,-2.1846356219951995,-2.3646356219951996,0.18,3.6602623735032243,-0.8808703144962293,1.3197558132029386,-2.200626127699168,-5.711522859775094,SPY,0.5835316482422018,-2.1846356219951995,90.0,7
V,B,2026-08-20,mega,us,365.7300109863281,379.3699951171875,3.7295227958115995,0.5835316482422018,3.1459911475693976,2.9659911475693974,0.18,0.0835183751799714,4.488774136967466,1.3197558132029386,3.1690183237645275,4.378550275814435,SPY,0.5835316482422018,3.1459911475693976,45.0,7
NKE,S,2026-08-20,mid,us,39.78792953491211,38.650001525878906,-2.859982970550711,0.5835316482422018,-3.443514618792913,-3.8035146187929127,0.36,0.6113995463473653,-2.14896371372163,1.3197558132029386,-3.4687195269245685,-2.955861819203205,SPY,0.5835316482422018,-3.443514618792913,90.0,7
LLY,H,2026-08-20,mega,us,1244.4000244140625,1156.72998046875,-7.045165720451731,0.5835316482422018,-7.628697368693933,-7.808697368693933,0.18,0.2231581088165135,-6.3647800337982225,1.3197558132029386,-7.684535847001161,-6.65929424517219,SPY,0.5835316482422018,-7.628697368693933,,7
MA,B,2026-08-20,mega,us,573.8499755859375,589.3099975585938,2.694087763421194,0.5835316482422018,2.110556115178992,1.930556115178992,0.18,-0.03346544826962453,3.4457602069225324,1.3197558132029386,2.126004393719594,3.4899264268178114,SPY,0.5835316482422018,2.110556115178992,7.0,7
AVGO,B,2026-08-20,mega,us,364.0299987792969,370.3399963378906,1.7333729582048425,0.5835316482422018,1.1498413099626408,0.9698413099626408,0.18,2.120017696767039,2.478013420986813,1.3197558132029386,1.1582576077838747,-0.31989225841459135,SPY,0.5835316482422018,1.1498413099626408,90.0,7
ETOR,H,2026-08-20,small,us,29.670000076293945,31.979999542236328,7.785640242677489,0.5835316482422018,7.202108594435287,6.602108594435287,0.6,1.4742246779665167,8.574580456667391,1.3197558132029386,7.2548246434644525,6.628963867953851,SPY,0.5835316482422018,7.202108594435287,90.0,7
0700.HK,B,2026-08-20,mega,hk,451.3999938964844,453.0,0.35445417039206706,0.5835316482422018,-0.22907747785013477,-0.40907747785013476,0.18,0.40260351088260926,1.0874549295906144,1.3197558132029386,-0.23230088361232415,0.5561166056873783,2800.HK,-0.5339412407121321,0.8883954111041992,90.0,7
EXEL,S,2026-08-20,mid,us,53.689998626708984,54.63999938964844,1.7694184899212484,0.5835316482422018,1.1858868416790465,0.8258868416790465,0.36,0.29751488204203325,2.514322789049528,1.3197558132029386,1.1945669758465893,2.121675793960168,SPY,0.5835316482422018,1.1858868416790465,90.0,7
NEM,B,2026-08-20,large,us,127.37484741210938,125.79812622070312,-1.2378591405137596,0.5835316482422018,-1.8213907887559615,-2.0613907887559613,0.24,1.8467261339937182,-0.5149666998477076,1.3197558132029386,-1.8347225130506462,-2.952194250579706,SPY,0.5835316482422018,-1.8213907887559615,7.0,7
ITX.MC,H,2026-08-20,large,eu,57.58000183105469,58.0,0.7294167342641423,0.5835316482422018,0.1458850860219405,-0.09411491397805949,0.24,0.4151637049180553,0.7294167342641433,1.3197558132029386,-0.5903390789387952,0.18150202126767045,EXS1.DE,1.097613628086662,-0.36819689382251963,,7
WDC,H,2026-08-20,large,us,468.89947509765625,450.4053955078125,-3.9441459357556425,0.5835316482422018,-4.5276775839978445,-4.767677583997845,0.24,4.135334685895185,-3.241062242141124,1.3197558132029386,-4.560818055344063,-8.698694233391043,SPY,0.5835316482422018,-4.5276775839978445,90.0,7
DTE.DE,B,2026-08-20,large,eu,28.719999313354492,28.3799991607666,-1.1838445707406204,0.5835316482422018,-1.7673762189828222,-2.007376218982822,0.24,-0.11257034725970752,-1.183844570740622,1.3197558132029386,-2.5036003839435605,-1.0352792005503495,EXS1.DE,1.097613628086662,-2.2814581988272824,45.0,7
7741.T,B,2026-08-20,mega,us,25240.0,24600.0,-2.535657686212361,0.5835316482422018,-3.119189334454563,-3.2991893344545633,0.18,0.7205963214865758,-2.9527117645620438,1.3197558132029386,-4.272467577764982,-3.903722948816606,SPY,0.5835316482422018,-3.119189334454563,90.0,7
GTT.PA,H,2026-08-20,small,eu,204.60000610351562,209.8000030517578,2.5415429096376925,0.5835316482422018,1.9580112613954905,1.3580112613954904,0.6,-0.3410066852953531,2.541542909637684,1.3197558132029386,1.2217870964347455,2.9915884648972915,EXS1.DE,1.097613628086662,1.4439292815510305,90.0,7
URW.PA,B,2026-08-20,mid,eu,103.05000305175781,97.44000244140625,-5.443959674153419,0.5835316482422018,-6.027491322395621,-6.387491322395621,0.36,0.00043362091249293496,-5.443959674153421,1.3197558132029386,-6.763715487356359,-5.4445319478734095,EXS1.DE,1.097613628086662,-6.541573302240081,7.0,7
JAZZ,B,2026-08-20,mid,us,248.6999969482422,250.67999267578125,0.7961382194753811,0.5835316482422018,0.21260657123317928,-0.1473934287668207,0.36,0.3347416647620068,1.5339185645861342,1.3197558132029386,0.21416275138319563,1.0921413065952466,SPY,0.5835316482422018,0.21260657123317928,7.0,7
INCY,S,2026-08-20,mid,us,127.22000122070312,123.22000122070312,-3.1441596931450593,0.5835316482422018,-3.727691341387261,-4.087691341387261,0.36,-0.36004689719247895,-2.435220476327149,1.3197558132029386,-3.7549762895300876,-1.9600464907316941,SPY,0.5835316482422018,-3.727691341387261,,7
3998.HK,H,2026-08-20,mid,hk,4.390537261962891,4.269999980926514,-2.745387952418561,0.5835316482422018,-3.328919600660763,-3.6889196006607627,0.36,0.17517628939317928,-2.0350288053756493,1.3197558132029386,-3.354784618578588,-2.266218731637618,2800.HK,-0.5339412407121321,-2.211446711706429,90.0,7
MEDP,S,2026-08-20,mid,us,612.6400146484375,593.989990234375,-3.0442060538218003,0.5835316482422018,-3.6277377020640023,-3.987737702064002,0.36,-0.7483500287152567,-2.334535223354617,1.3197558132029386,-3.6542910365575554,-1.3468959226470707,SPY,0.5835316482422018,-3.6277377020640023,90.0,7
SNDK,H,2026-08-20,large,us,1600.6199951171875,1566.699951171875,-2.119181570190811,0.5835316482422018,-2.702713218433013,-2.9427132184330134,0.24,6.1306197105504046,-1.4027399953794095,1.3197558132029386,-2.722495808582348,-9.493660996914823,SPY,0.5835316482422018,-2.702713218433013,90.0,7
IGG.L,B,2026-08-20,small,eu,1302.0,1378.0,5.837173579109063,0.5835316482422018,5.253641930866861,4.653641930866861,0.6,-0.21733538533957963,5.940859085307171,1.0696477010871064,4.871211384220064,6.1733313806005325,ISF.L,0.5322275153133166,5.304946063795747,90.0,7
LRCX,B,2026-08-20,large,us,310.5299987792969,301.489990234375,-2.9111546647533024,0.5835316482422018,-3.4946863129955044,-3.734686312995504,0.24,4.379205753604853,-2.2005099606687506,1.3197558132029386,-3.520265773871689,-7.979992211200511,SPY,0.5835316482422018,-3.4946863129955044,90.0,7
PLUS.L,H,2026-08-20,small,eu,3614.0,3692.0,2.158273381294964,0.5835316482422018,1.574741733052762,0.974741733052762,0.6,0.4916704989340474,2.2583547792543346,1.0696477010871064,1.1887070781672282,1.7324405603771802,ISF.L,0.5322275153133166,1.6260458659816472,90.0,7
