symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
STX.US,Seagate Technology PLC,4356,2,0.91816,874.8086,-0.007,-0.767,2026-08-05T22:27:47.447Z,True,1,5,4,NASDAQ,8,False
AMAT,Applied Materials Inc,1706,2,0.91816,536.9998,-0.086,-9.363,2026-08-13T08:59:28.98Z,True,1,5,4,NASDAQ,8,False
LLY,Eli Lilly & Co,1567,1,0.91816,1191.0289,-0.001,-0.082,2026-08-17T14:44:23.95Z,True,1,5,5,NASDAQ,5,False
DTE.DE,Deutsche Telekom AG,1207,1,0.91816,32.53,-0.109,-11.835,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
7741.T,HOYA Corp.,14658,2,0.918154,26312.5006,-0.068,-7.443,2026-08-10T00:58:43.01Z,True,1,5,56,Tokyo,1,False
GTT.PA,Gaztransport et Technigaz SA,3563,1,0.91812,202.0,0.034,3.666,2026-08-13T07:33:03.397Z,True,1,5,9,Euronext,9,False
ASML.NV,ASML Holding NV,4509,1,0.91803,1421.6,0.063,6.837,2026-07-31T14:09:42.897Z,True,1,5,30,Euronext,8,False
URW.PA,Unibail-Rodamco-Westfield,4548,1,0.917718,105.75,-0.008,-0.82,2026-07-28T10:01:52.613Z,True,1,5,9,Euronext,4,False
SIG.ASX,Sigma Healthcare Ltd,15688,2,0.917371,2.9075,-0.085,-9.294,2026-08-18T01:28:53.49Z,True,1,5,31,CBOE AUS,1,False
HCSG,Healthcare Services Group Inc,9764,2,0.917356,23.0094,-0.005,-0.536,2026-08-03T15:49:46.55Z,True,1,5,4,NASDAQ,3,False
AVGO,Broadcom Inc,4236,1,0.917134,402.0505,-0.098,-10.633,2026-06-22T13:38:48.027Z,True,1,5,4,NASDAQ,8,False
ETOR,eToro Group LTD,12200,2,0.916945,38.2257,-0.183,-19.914,2026-06-26T17:17:57.44Z,True,1,5,4,NASDAQ,4,False
JAZZ,Jazz Pharmaceuticals,4087,2,0.916542,255.1261,-0.02,-2.179,2026-08-06T13:30:30.677Z,True,1,5,4,NASDAQ,5,False
INCY,Incyte Corp.,4080,1,0.913756,119.4244,0.062,6.804,2026-08-06T13:31:47.427Z,True,1,5,4,NASDAQ,5,False
IRWD,Ironwood Pharmaceuticals Inc.,9148,2,0.913134,4.1731,0.028,3.11,2026-08-06T13:30:12.797Z,True,1,5,4,NASDAQ,3,False
WDC,Western Digital Corporation,1129,1,0.45908,503.49,-0.02,-4.268,2026-08-19T13:02:07.59Z,True,1,5,4,NASDAQ,8,False
INSW,International Seaways Inc,9517,1,0.45908,96.3628,-0.013,-2.877,2026-07-31T18:16:55.38Z,True,1,5,5,NASDAQ,6,False
MEDP,Medpace Holdings Inc.,8882,1,0.45908,585.1795,0.026,5.742,2026-08-17T16:02:59.083Z,True,1,5,4,NASDAQ,3,False
NEM,Newmont Mining Corp,1757,1,0.45908,92.44,0.195,42.449,2026-07-14T00:05:39.82Z,True,1,5,5,NASDAQ,1,False
IGG.L,IG Group Holdings PLC,2630,1,0.45908,1376.0,0.005,1.03,2026-08-17T12:27:09.89Z,True,1,5,7,LSE PLC,1,False
GAW.L,Games Workshop,2845,1,0.45908,19170.0,-0.008,-1.657,2026-08-11T13:48:19.607Z,True,1,5,7,LSE PLC,3,False
LRCX,Lam Research Corp,1906,1,0.45908,309.87,0.01,2.133,2026-08-07T00:20:45.097Z,True,1,5,4,NASDAQ,8,False
BCRX,BioCryst Pharmaceuticals Inc,6388,1,0.45908,9.7831,0.002,0.479,2026-08-21T13:39:35.403Z,True,1,5,4,NASDAQ,3,False
PLUS.L,PLUS 500 LTD,5500,1,0.45908,3846.0,-0.013,-2.875,2026-08-17T10:19:15.97Z,True,1,5,7,LSE PLC,4,False
CDNA,CareDx Inc,9053,1,0.45908,46.5179,0.044,9.592,2026-08-17T16:01:43.993Z,True,1,5,4,NASDAQ,3,False
HALO,Halozyme Therapeutics Inc,6438,1,0.45908,102.08,0.022,4.83,2026-08-12T15:17:25.053Z,True,1,5,4,NASDAQ,3,False
UTHR,United Therapeutics Corp,6558,1,0.45908,523.66,-0.006,-1.331,2026-08-19T16:33:13.223Z,True,1,5,4,NASDAQ,3,False
PGNY,Progyny Inc,6501,1,0.45908,26.0075,0.006,1.394,2026-08-26T15:45:05.253Z,True,1,5,4,NASDAQ,3,False
OSCR,Oscar Health Inc,9649,1,0.45908,27.83,0.056,12.217,2026-08-10T19:52:46.457Z,True,1,5,5,NASDAQ,3,False
STNG,Scorpio Tankers Inc,6862,1,0.45908,74.5,0.001,0.322,2026-08-11T15:23:42.033Z,True,1,5,5,NASDAQ,6,False
HNGE,Hinge Health Inc,12207,1,0.45908,86.96,0.018,3.898,2026-08-12T15:19:40.637Z,True,1,5,5,NASDAQ,8,False
EDV.L,Endeavour Mining plc,2136,1,0.45908,4058.0,0.085,18.487,2026-08-10T13:06:54.067Z,True,1,5,7,LSE PLC,1,False
MTD,Mettler-Toledo International Inc,5959,1,0.45908,1405.9263,-0.005,-1.133,2026-08-26T15:46:34.383Z,True,1,5,5,NASDAQ,6,False
B2I.OL,B2 Impact ASA,12863,1,0.459079,26.25,0.009,2.036,2026-08-18T10:59:24.45Z,True,1,5,14,Euronext,4,False
4503.T,Astellas Pharma Inc.,14555,1,0.459008,2307.64,0.018,3.827,2026-08-19T01:41:32.64Z,True,1,5,56,Tokyo,1,False
RRL.ASX,Regis Resources Limited,7102,1,0.458964,7.508,0.069,15.035,2026-08-11T01:04:41.957Z,True,1,5,31,CBOE AUS,1,False
DRD,DRDGOLD Limited,10427,1,0.458901,30.758,-0.013,-2.789,2026-08-24T18:54:35.307Z,True,1,5,5,NASDAQ,1,False
1308.HK,SITC International Holdings,13743,1,0.458868,43.24,0.044,9.529,2026-08-19T01:30:28.553Z,True,1,5,21,HKEX,1,False
BTC-USD,Bitcoin,100000,4,0.45884,77324.175,0.009,1.925,2026-08-21T01:49:51.59Z,True,1,10,8,eToro,,False
GUBRA.CO,Gubra A/S,3265,1,0.456501,371.7,0.037,8.113,2026-08-17T10:14:15.48Z,True,1,5,16,Nasdaq Nordic,3,False
EMAAR.AE,Emaar Properties PJSC,10002,1,0.413172,12.58,-0.051,-12.394,2026-06-17T09:02:33.383Z,True,1,5,39,DFM,4,False
