symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
NKE,NIKE,1042,1,0.95184,45.6047,-3.957,-4.158,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
SPCX,Space Exploration Technologies Corp,15618,2,0.95184,185.785,22.518,23.657,2026-06-17T12:16:01.74Z,False,1,5,4,NASDAQ,8,False
MCD,McDonald's,1025,1,0.95184,275.7,1.523,1.6,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
ACN,Accenture Plc,1450,1,0.95184,126.8931,5.758,6.05,2026-06-23T19:53:37.77Z,True,1,5,5,NASDAQ,7,False
0175.HK,Geely Automobile Holdings Ltd,2360,1,0.95184,19.7,-7.148,-7.51,2026-06-15T01:30:11.923Z,True,1,5,21,HKEX,3,False
JPM,JPMorgan Chase & Co,1023,1,0.951819,325.1427,1.558,1.637,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
GILD,Gilead Sciences Inc,1465,1,0.951738,125.1966,2.99,3.142,2026-06-12T13:51:27.25Z,True,1,5,4,NASDAQ,5,False
7269.T,Suzuki Motor Corp.,14651,1,0.951725,1960.25,8.346,8.77,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
TSLA,"Tesla Motors, Inc.",1111,1,0.951646,393.01,1.092,1.147,2026-06-09T15:57:06.387Z,True,1,5,4,NASDAQ,3,False
MU,"Micron Technology, Inc.",1130,1,0.951639,1176.85,-11.794,-12.394,2026-06-24T20:36:14.73Z,True,1,5,4,NASDAQ,8,False
8001.T,ITOCHU Corp.,14667,1,0.951477,1928.75,-2.514,-2.642,2026-05-27T00:02:57.343Z,True,1,5,56,Tokyo,1,False
SMSN.L,Samsung Electronics Co Ltd - GDR,2175,1,0.950692,4968.0,1.952,2.054,2026-07-01T13:12:48.773Z,True,1,5,7,LSE PLC,8,False
VST,Vistra Corp,4363,1,0.682212,156.4858,-2.547,-3.734,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
BARC.L,Barclays,2013,1,0.475977,468.55,10.999,23.108,2026-06-12T12:41:32.623Z,True,1,5,7,LSE PLC,4,False
FISV,Fiserv Inc,1865,1,0.47592,49.3718,6.133,12.887,2026-06-15T15:41:25.2Z,True,1,5,4,NASDAQ,7,False
ETOR,eToro Group LTD,12200,1,0.47592,40.65,-0.517,-1.085,2026-06-26T17:17:57.44Z,True,1,5,4,NASDAQ,4,False
9988.HK,Alibaba Group Holding Ltd (Hong Kong),2402,1,0.47592,99.7,-5.84,-12.271,2026-06-24T06:46:15.653Z,True,1,5,21,HKEX,7,False
WKL.NV,Wolters Kluwer NV,4545,1,0.47592,56.66,2.17,4.559,2026-07-01T13:12:51.683Z,True,1,5,30,Euronext,9,False
2020.HK,ANTA Sports Products Ltd,2384,1,0.47592,76.95,-5.747,-12.076,2026-06-15T01:30:13.33Z,True,1,5,21,HKEX,3,False
NOW,ServiceNow Inc,4260,1,0.475914,96.8086,9.804,20.601,2026-06-26T17:17:23.04Z,True,1,5,5,NASDAQ,8,False
SAN.MC,Banco Santander SA,7615,1,0.475908,10.866,12.918,27.145,2026-06-12T12:39:40.313Z,True,1,5,10,CBOE EU,4,False
PR,Permian Resources Corp,6197,1,0.475669,18.94,-3.907,-8.214,2026-06-22T17:12:21.23Z,True,1,5,4,NASDAQ,3,False
1398.HK,Industrial And Commercial Bank of China,2302,1,0.455628,6.65,-3.471,-7.617,2026-06-29T04:00:00.267Z,True,1,5,21,HKEX,4,False
AMD,Advanced Micro Devices Inc,1832,1,0.446532,196.1774,171.846,384.846,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
EMAAR.AE,Emaar Properties PJSC,10002,1,0.428328,12.58,-4.285,-10.003,2026-06-17T09:02:33.383Z,True,1,5,39,DFM,4,False
0027.HK,Galaxy Entertainment Group Ltd,2358,1,0.337384,30.0,0.287,0.85,2026-06-24T09:31:03.097Z,True,1,5,21,HKEX,3,False
